Z,U,X1,X2,X3,X4,poolID,W
0.696318727,-0.468190942,1,1.728556667,0,0,6,3.097786675
0.696318727,-0.287068495,1,-0.172379686,0,1,6,7.514237191
0.696318727,1.777426253,1,-0.104813404,1,1,6,4.214239213
0.696318727,1.61373302,1,0.388131424,0,1,6,9.072255499
0.696318727,1.136087884,1,0.754518928,0,1,6,6.999863504
-0.521109178,0.965195877,1,-0.903824063,1,0,7,6.718514144
-0.521109178,-0.034016095,1,0.358924096,1,1,7,4.309012386
-0.521109178,1.767041739,1,1.051988285,1,0,7,2.228675873
-0.521109178,0.895448631,1,-0.145169189,1,1,7,5.896996889
-0.521109178,-1.471760879,1,0.48139997,0,0,7,8.599905611
-0.521109178,-0.887655395,1,0.000696986,1,0,7,5.778203928
-0.521109178,1.029622713,1,-0.662133813,0,0,7,1.918711342
-0.521109178,-0.110304992,1,1.303618356,0,0,7,4.119287417
0.006101366,0.079694312,1,-0.431437095,1,0,8,9.384090565
0.006101366,-0.021842468,1,0.268087467,1,0,8,2.693226305
0.006101366,-1.307847369,1,0.34808342,1,0,8,4.19533554
0.006101366,-0.432665455,1,1.170993526,0,1,8,9.705428197
0.006101366,0.729477859,1,0.275757929,1,1,8,7.107288984
0.006101366,1.618492261,1,-2.687003773,1,1,8,3.722679048
0.006101366,1.252089755,1,-0.613701291,1,0,8,7.405822414
0.006101366,-0.471366545,1,-1.184135687,1,0,8,1.823238221
0.927784869,0.983400565,1,0.677069095,1,0,9,6.884669965
0.927784869,1.344249948,1,1.346459078,0,0,9,4.376251133
0.927784869,1.369692097,1,0.585825678,1,1,9,7.360959067
0.927784869,1.764376302,1,0.323539247,1,1,9,5.749232161
0.927784869,-0.678169187,1,-1.308798895,0,0,9,4.778532885
0.927784869,1.850226244,1,1.675857919,1,0,9,3.060119255
0.927784869,1.714119352,1,-0.236630866,0,0,9,4.897866357
0.927784869,-0.482935563,1,0.592809751,0,1,9,4.952992976
-0.213452391,-1.734753055,1,0.588894411,1,1,10,1.266988426
-0.213452391,-0.922916639,1,0.319328431,0,0,10,5.44026552
-0.213452391,-0.546941002,1,1.477969497,1,0,10,4.724978278
-0.213452391,-1.994526992,1,-0.874347368,1,1,10,1.762137387
-0.213452391,-0.485238469,1,-0.467307222,1,0,10,6.549907382
-0.213452391,-0.120084507,1,1.083750421,0,0,10,2.204436151
-0.213452391,1.93491761,1,-0.084163933,0,1,10,3.01734054
-0.213452391,0.632275281,1,-0.0611292,1,1,10,3.598753416
0.430057857,-0.111417242,1,1.213505612,0,1,11,7.202149679
0.430057857,-0.488118147,1,-0.989396122,0,0,11,3.162268744
0.430057857,-0.187110758,1,-0.418787324,1,0,11,4.275445588
0.430057857,-1.455695563,1,-0.642808032,0,0,11,6.152424865
0.430057857,-1.253061751,1,-2.769137049,0,1,11,7.998126628
0.430057857,0.215314366,1,1.366969616,1,0,11,7.105657727
0.430057857,-1.039922067,1,1.346606513,1,1,11,5.250485677
0.430057857,-1.870907981,1,0.080625173,1,1,11,4.254797453
-0.059233293,-0.601880204,1,-0.186241441,0,0,12,4.66962727
-0.059233293,1.808739314,1,-0.13793605,1,1,12,9.936890468
-0.059233293,-0.521144064,1,0.307036712,1,1,12,4.544818226
-0.059233293,-1.302197087,1,-0.257572219,0,1,12,7.59192156
-0.059233293,1.345981644,1,0.361055147,0,0,12,7.862865972
-0.059233293,-1.553603302,1,-0.465020973,1,0,12,5.085277425
-0.059233293,1.381468299,1,-0.379191517,1,1,12,1.03377798
-0.059233293,-1.442514398,1,0.491140396,0,1,12,3.907068934
0.53004681,1.814684484,1,0.466853191,0,0,13,4.349468733
0.53004681,0.388476974,1,0.445060716,1,1,13,4.233552025
0.53004681,1.1433993,1,2.77507835,1,1,13,7.877678822
0.53004681,1.534094562,1,-0.116542841,1,1,13,4.130579223
0.53004681,0.043805909,1,-1.323238309,0,0,13,7.812100961
0.53004681,-0.317211037,1,-0.014232167,0,0,13,8.870365082
0.53004681,1.067917227,1,-1.460049824,1,0,13,7.242500586
0.53004681,-1.480491509,1,-0.052576266,0,1,13,8.222424083
0.055545481,-1.63933876,1,-0.419989986,1,0,14,4.384157221
0.055545481,-0.615108733,1,-0.044698335,1,0,14,5.487955151
0.055545481,1.256962864,1,0.582402428,0,0,14,6.479160582
0.055545481,0.376567951,1,-0.157068604,1,1,14,7.873618642
0.055545481,-1.638066602,1,1.02187847,1,1,14,6.973980507
0.055545481,0.417226597,1,0.258622764,1,0,14,9.522111719
0.055545481,-1.667114412,1,-0.240045897,0,0,14,4.629523118
0.055545481,1.690734761,1,1.663008213,1,0,14,8.34830449
0.587983255,-1.971166419,1,-1.959153533,0,0,15,1.610920186
0.587983255,-0.206378944,1,0.968980662,1,0,15,9.838072892
0.587983255,-0.379570662,1,-2.048327651,1,1,15,9.044753763
0.587983255,-1.756057751,1,-0.340808557,0,1,15,8.681560199
0.587983255,1.116211816,1,-0.562668127,1,0,15,9.319617918
0.587983255,0.982920749,1,1.69102569,0,1,15,8.373239681
0.587983255,-1.734830812,1,-0.546512039,1,1,15,5.897118202
0.587983255,-0.16579168,1,-0.253392358,0,1,15,8.747828885
0.203115579,0.007571616,1,1.294269518,1,0,16,3.604917055
0.203115579,1.231186325,1,1.227488923,1,0,16,5.461304141
0.203115579,1.163695947,1,-0.808963333,0,1,16,1.255014863
0.203115579,-0.232103614,1,1.150761134,1,0,16,8.795015936
0.203115579,1.466768828,1,1.022414203,0,0,16,1.615150851
0.203115579,-0.708676003,1,-1.436927714,1,0,16,7.218883172
0.203115579,-1.494982695,1,-0.83045848,1,1,16,5.472715241
0.203115579,1.866976312,1,-0.366229685,0,0,16,2.099885905
-0.045651787,0.76462227,1,1.101924982,1,1,17,1.593428022
-0.045651787,0.13624836,1,0.512673339,0,0,17,2.290804983
-0.045651787,1.638526558,1,0.237299734,1,0,17,7.540938406
-0.045651787,1.024797516,1,-1.384884173,1,0,17,4.14611472
-0.045651787,0.431842333,1,0.89230626,0,0,17,3.500013396
-0.045651787,1.222447976,1,-0.757282451,0,0,17,3.031201624
-0.045651787,-1.533032343,1,-0.450147773,1,0,17,8.502586588
-0.045651787,-1.819787114,1,-2.202994431,1,0,17,1.468183213
-0.138707498,-0.240018347,1,0.359221387,0,0,18,8.685292086
-0.138707498,-0.444783005,1,0.399907101,0,0,18,3.994233508
-0.138707498,1.238730893,1,1.330423085,0,0,18,8.566962833
-0.138707498,-1.158524995,1,-0.391208228,0,0,18,9.925129249
-0.138707498,-0.900030288,1,1.203755317,1,1,18,2.259259171
-0.138707498,-0.075837542,1,-0.46419099,1,0,18,3.02932259
-0.138707498,-1.145214291,1,0.431595567,0,0,18,4.172951347
-0.138707498,-1.020253186,1,-0.263885861,1,0,18,8.21563326
-0.552628899,1.387376215,1,0.183218624,0,0,19,2.09510695
-0.552628899,-0.634477006,1,-0.825462013,1,0,19,5.085535876
-0.552628899,-0.476968733,1,0.342252462,1,0,19,3.698123531
-0.552628899,-1.343812193,1,0.916971951,1,0,19,3.158825549
-0.552628899,-1.532722452,1,-0.022605801,1,0,19,5.314948761
-0.552628899,-1.796320121,1,0.031790424,0,0,19,7.237616795
-0.552628899,-1.279559562,1,0.739202025,1,0,19,5.035826415
-0.552628899,1.964759056,1,0.773107817,1,1,19,4.214554835
0.550208665,0.624035416,1,-0.662744874,1,0,20,6.920608898
0.550208665,-0.112010144,1,0.760931543,1,0,20,1.313154862
0.550208665,1.199840282,1,1.084082906,0,0,20,4.324324874
0.550208665,-0.27810181,1,-0.404081708,1,1,20,4.111272838
0.550208665,1.93767951,1,1.088838076,0,1,20,8.348048563
0.550208665,0.020132695,1,-0.325464318,1,0,20,8.709018714
0.550208665,1.369545365,1,-0.24888603,0,0,20,3.537308207
0.550208665,0.212468783,1,0.581494147,0,1,20,7.642975762
0.054579012,-0.97385824,1,0.526186834,1,0,21,7.333731081
0.054579012,-1.740327984,1,-0.608953803,1,0,21,9.925776072
0.054579012,0.183452185,1,0.884121897,1,0,21,9.227510621
0.054579012,1.80189132,1,1.29991383,1,1,21,6.013049112
0.054579012,1.504624253,1,0.286895517,0,0,21,9.98278979
0.054579012,1.773845954,1,2.015457427,0,0,21,2.241412475
0.054579012,-0.411264787,1,-0.45395074,1,0,21,8.405177058
0.054579012,-1.154286857,1,-1.397188434,0,0,21,7.506681909
0.157186191,1.353182837,1,-0.121308812,0,0,22,8.436503294
0.157186191,-0.081856904,1,-0.151752128,1,1,22,8.074526512
0.157186191,1.96346368,1,1.921911355,0,0,22,7.31346761
0.157186191,0.790825788,1,-1.007552766,0,0,22,1.744828994
0.157186191,1.381686485,1,-0.196909244,1,0,22,4.033841292
0.157186191,-0.186823951,1,-1.258681365,1,0,22,6.507261925
0.157186191,-1.022058235,1,0.002286752,1,0,22,6.505618047
0.157186191,0.794716871,1,-0.653411418,1,1,22,4.086846618
-0.758266066,0.942242232,1,-0.638692455,1,1,23,2.99492577
-0.758266066,1.5788547,1,-0.191171112,1,0,23,2.233141626
-0.758266066,0.469642966,1,-0.111352761,0,1,23,3.083969709
-0.758266066,0.399607031,1,-0.446064356,0,0,23,2.210511219
-0.758266066,-0.440959775,1,-0.202200504,1,0,23,7.136851036
-0.758266066,0.965198466,1,-0.013456325,0,1,23,1.90600035
-0.758266066,-1.837585124,1,1.063856053,1,1,23,5.58941017
-0.758266066,-0.499022211,1,1.042582201,1,0,23,7.528448708
0.576304795,1.759552101,1,-0.131265532,0,0,24,8.297417656
0.576304795,-0.835480923,1,-2.139505785,1,0,24,7.690385275
0.576304795,0.179454891,1,1.034402792,1,0,24,8.20478828
0.576304795,1.064094461,1,0.845740013,0,0,24,6.553065658
0.576304795,-1.073059681,1,1.168199822,1,1,24,2.246234083
0.576304795,-1.719970408,1,-0.101433225,0,1,24,2.518986996
0.576304795,1.536283523,1,-0.475961489,1,1,24,9.633193012
0.576304795,-0.862508993,1,-0.401488452,1,0,24,7.294407824
0.651923194,1.926526156,1,-0.166679269,0,0,25,6.166564534
0.651923194,1.50492874,1,0.806761515,0,0,25,4.081337849
0.651923194,-0.910117649,1,-0.999599707,1,1,25,9.077276146
0.651923194,-0.017153595,1,0.073541872,1,0,25,3.660128528
0.651923194,1.173264974,1,0.240071949,0,0,25,9.982130057
0.651923194,1.231933866,1,1.512569344,0,0,25,4.313788028
0.651923194,-1.790060717,1,-0.07714817,1,1,25,1.156116469
0.651923194,1.813552884,1,-0.379803224,0,0,25,5.032387119
0.70911632,1.969174259,1,0.659837574,0,1,26,8.921064084
0.70911632,-0.027071676,1,0.213419096,0,0,26,9.585766259
0.70911632,0.005474248,1,0.707134204,1,1,26,2.150285616
0.70911632,-1.491639642,1,-1.571537092,0,0,26,8.052533905
0.70911632,1.129181722,1,1.090761511,0,1,26,5.681391872
0.70911632,-0.330012604,1,0.550791511,0,0,26,9.081993955
0.70911632,0.269359013,1,-0.4025868,1,0,26,5.659783376
0.70911632,0.499967225,1,1.062070671,1,1,26,9.508516402
0.066595681,0.868485668,1,-0.326825059,0,0,27,3.036065435
0.066595681,0.033133371,1,0.897197297,1,1,27,3.132536805
0.066595681,1.728816384,1,0.751453895,1,0,27,8.74379317
0.066595681,0.841938167,1,0.312447381,0,1,27,1.418361794
0.066595681,0.681063334,1,-0.175180359,1,0,27,3.542495453
0.066595681,-0.381980976,1,1.175857533,0,1,27,5.429177178
0.066595681,1.081001937,1,0.470306236,1,1,27,7.397973402
0.066595681,0.804359247,1,0.685216762,1,0,27,5.680425361
0.549370568,-1.713557326,1,0.175707785,0,0,28,2.288741076
0.549370568,-0.52033503,1,1.596047301,1,1,28,1.788165493
0.549370568,0.98522214,1,-0.556540595,1,1,28,8.081841504
0.549370568,-0.599347369,1,-0.374725433,1,1,28,5.458291589
0.549370568,0.629234866,1,0.60540378,1,1,28,9.729181968
0.549370568,-1.485695959,1,-0.488387949,0,0,28,8.321802192
0.549370568,-0.176189274,1,0.25673992,0,0,28,9.821607414
0.549370568,0.012973285,1,-0.792387325,0,0,28,6.458630544
0.459617295,-0.973976921,1,0.199632517,0,0,29,1.418825353
0.459617295,0.700911686,1,0.03770631,0,0,29,6.672361753
0.459617295,1.870107823,1,0.345113374,0,0,29,1.213805664
0.459617295,0.225447143,1,1.961985268,0,0,29,6.815242233
0.459617295,-0.352894294,1,-0.573896648,0,0,29,1.887036281
0.459617295,-0.54294603,1,-0.679105759,1,1,29,5.342769859
0.459617295,1.191433019,1,0.203767978,0,1,29,4.549500686
0.459617295,0.609378207,1,-0.692875563,1,0,29,6.459739432
-0.024957692,0.209321052,1,-1.243874226,1,0,30,6.019171541
-0.024957692,-1.100455359,1,0.197305684,0,0,30,7.164653899
-0.024957692,-0.517064477,1,-3.162759819,1,0,30,1.371982794
-0.024957692,0.29188881,1,0.808169647,1,0,30,4.301269528
-0.024957692,-1.68939847,1,-1.202203199,1,0,30,7.850926716
-0.024957692,1.214708404,1,-0.206811026,1,1,30,5.844166755
-0.024957692,1.296417585,1,0.806448649,0,1,30,5.031168472
-0.024957692,-1.508093217,1,-0.36100378,0,0,30,9.416190843
0.412539215,-0.312437162,1,-0.586595382,0,0,31,7.720502243
0.412539215,-1.553060395,1,-0.292679417,0,0,31,4.541642247
0.412539215,1.685073464,1,1.074292053,1,0,31,5.632548121
0.412539215,0.53627473,1,1.084994047,0,0,31,8.191249444
0.412539215,-0.356835498,1,-2.090033354,0,0,31,9.217503264
0.412539215,-1.616315208,1,-0.644083524,0,1,31,7.483477886
0.412539215,0.583001596,1,0.322764143,0,0,31,6.617805002
0.412539215,1.204645382,1,-0.672836588,0,1,31,4.484004656
0.294957778,1.510823403,1,0.66773949,0,0,32,7.344823624
0.294957778,1.761876953,1,-0.599746355,0,0,32,5.272730724
0.294957778,-1.452263683,1,-1.7364245,0,1,32,9.039020396
0.294957778,1.336815062,1,-0.243364487,1,0,32,1.74643579
0.294957778,-1.154503726,1,0.960931585,0,1,32,2.780717228
0.294957778,-0.202899209,1,-1.024095824,1,0,32,8.994977422
0.294957778,0.435986359,1,0.285756456,1,0,32,2.522722848
0.294957778,0.454187157,1,0.863356357,0,1,32,4.436762496
0.103448692,0.513099573,1,-0.257601937,1,0,33,4.381713167
0.103448692,0.623388073,1,0.268363252,1,1,33,1.870935207
0.103448692,-0.531141896,1,1.26959826,0,1,33,4.734980644
0.103448692,-0.316357659,1,2.520816775,1,0,33,1.043384077
0.103448692,-0.062287153,1,0.386654593,0,1,33,7.135182962
0.103448692,1.631027035,1,0.130908742,1,1,33,6.472692201
0.103448692,-0.871878126,1,0.15395426,0,0,33,6.078974409
0.103448692,0.867620815,1,0.697836017,0,0,33,2.855384483
-0.559974722,-1.83178026,1,-0.170398133,1,0,34,8.449698796
-0.559974722,1.931878063,1,0.537047259,1,0,34,8.108109852
-0.559974722,-1.808877562,1,-0.897994186,1,0,34,6.080269591
-0.559974722,-1.856407743,1,-0.402011323,0,0,34,3.392461349
-0.559974722,0.169779706,1,0.576181374,0,1,34,4.429046461
-0.559974722,-1.334304398,1,1.444086263,1,0,34,4.151910293
-0.559974722,0.572631368,1,0.04008388,1,1,34,1.587176271
-0.559974722,1.561797663,1,0.207575279,0,0,34,3.788617917
0.550058684,1.844339683,1,-0.016346776,1,1,35,6.114916525
0.550058684,0.194638061,1,-0.194553369,1,0,35,8.378030695
0.550058684,0.93490594,1,1.187877139,1,1,35,6.962776386
0.550058684,1.520573583,1,0.687539859,1,1,35,6.158617578
0.550058684,-0.83325264,1,-1.001034874,0,0,35,6.874895905
0.550058684,-1.121172892,1,-0.769587901,1,1,35,9.307812497
0.550058684,-0.801919162,1,-0.371729911,1,0,35,8.770880416
0.550058684,1.435884718,1,0.47756442,1,0,35,4.957556593
0.543122386,0.51248235,1,-0.267690775,0,0,36,2.779628331
0.543122386,-1.099678509,1,0.598570677,0,0,36,1.079160167
0.543122386,-1.599130791,1,0.355170884,1,1,36,4.090600533
0.543122386,-1.972008596,1,-1.561214738,0,1,36,2.803943176
0.543122386,-1.347918984,1,-0.186183297,0,0,36,1.935390077
0.543122386,-0.587234235,1,-3.246202403,1,0,36,8.817484095
0.543122386,-1.401175184,1,-1.023819083,0,1,36,6.051506342
0.543122386,0.115141314,1,0.99048519,0,0,36,4.639414145
0.614797834,-0.51119493,1,0.708619346,0,1,37,6.019735021
0.614797834,1.658155787,1,0.604083576,1,0,37,4.45642863
0.614797834,1.251299213,1,1.110235852,0,0,37,3.324048033
0.614797834,0.636383094,1,-0.916616806,0,1,37,4.278897029
0.614797834,-1.944498014,1,-1.384419203,0,1,37,1.996136998
0.614797834,0.856896718,1,-0.538239833,0,1,37,8.261847702
0.614797834,1.158329044,1,1.392584454,1,0,37,8.987964277
0.614797834,-0.410697203,1,-0.9224003,1,1,37,9.894703335
0.322378904,-0.3803487,1,-0.240204831,1,0,38,8.137731778
0.322378904,-0.144745104,1,-0.32553386,1,1,38,5.081507968
0.322378904,-0.148641267,1,-0.648810547,1,0,38,5.379389872
0.322378904,0.52794257,1,-0.190523186,1,0,38,8.626417659
0.322378904,0.823972692,1,0.988185184,1,0,38,3.61772813
0.322378904,1.840578488,1,-2.167973432,1,0,38,4.297901054
0.322378904,1.805188416,1,-0.182584749,1,0,38,3.306294366
0.322378904,0.291752599,1,0.150258002,1,1,38,9.724568187
0.183848786,0.767634133,1,0.516159774,1,1,39,7.485116888
0.183848786,-1.528540086,1,0.639258617,1,1,39,2.31535954
0.183848786,-0.560594883,1,-1.568429609,1,0,39,3.884140363
0.183848786,0.599630512,1,-0.368914336,1,1,39,6.612238892
0.183848786,-1.678505723,1,-1.075849627,1,1,39,9.014284342
0.183848786,1.700535977,1,1.98629295,1,0,39,8.307949796
0.183848786,-0.946675965,1,-0.177000135,0,0,39,6.525580067
0.183848786,1.774774362,1,-0.853220348,1,1,39,9.40523874
-0.200791262,-0.223541406,1,-1.84290281,0,0,40,8.441799421
-0.200791262,-1.253767576,1,-1.292324343,1,0,40,7.790558768
-0.200791262,1.788175503,1,2.650582196,1,0,40,5.405828664
-0.200791262,1.569340349,1,0.663242902,1,0,40,3.485714674
-0.200791262,-0.206033038,1,-1.461261423,0,0,40,3.378352869
-0.200791262,1.961106085,1,1.643667033,1,0,40,2.508794794
-0.200791262,-1.944574085,1,-1.338118171,1,0,40,3.382253656
-0.200791262,-1.971756766,1,-1.083388957,1,0,40,5.775946546
-0.106614451,-1.199318371,1,-1.011500037,0,1,41,7.237619563
-0.106614451,-0.212834199,1,0.857127187,0,0,41,1.679427983
-0.106614451,0.546885757,1,1.218410472,0,1,41,5.472726922
-0.106614451,-1.064056816,1,1.268789341,0,1,41,9.539311941
-0.106614451,-0.431404417,1,-0.405073092,0,1,41,3.83710646
-0.106614451,-1.595774812,1,-0.776787963,0,0,41,3.848098532
-0.106614451,-1.752749005,1,-0.013811269,1,0,41,6.988646784
-0.106614451,-0.121213745,1,0.678115225,1,1,41,9.622036104
-0.333161019,0.885192963,1,-0.742471538,0,0,42,8.709638051
-0.333161019,-0.93141455,1,-0.959845176,1,0,42,4.083833454
-0.333161019,-1.444428843,1,0.370796157,1,0,42,8.204820288
-0.333161019,-1.303425949,1,1.454395203,1,1,42,9.246668729
-0.333161019,0.095437832,1,-1.336589009,0,0,42,7.550621962
-0.333161019,-0.663405501,1,-1.636552741,0,0,42,2.745478031
-0.333161019,-0.638299866,1,-1.078141353,1,0,42,3.517010905
-0.333161019,1.334365261,1,0.958250158,0,1,42,8.730419771
0.078687776,-0.288388568,1,-1.360953886,0,0,43,9.142981699
0.078687776,-1.470108838,1,-1.19741336,1,0,43,7.550822348
0.078687776,0.106241924,1,0.722394803,1,0,43,2.832781145
0.078687776,-0.110344644,1,1.221155657,0,1,43,9.337825127
0.078687776,-0.082442472,1,-0.276882942,1,0,43,2.006435283
0.078687776,1.835155681,1,-0.626797134,1,1,43,3.165434801
0.078687776,1.215479812,1,0.824867992,1,0,43,2.466750474
0.078687776,-1.847855834,1,-2.765870605,0,0,43,4.510117752
0.016292772,-1.492684344,1,-0.352966639,1,1,44,1.339022571
0.016292772,-0.700225165,1,0.106796049,1,0,44,3.306510246
0.016292772,-1.208081584,1,-0.532703909,0,0,44,7.237818346
0.016292772,-1.92944881,1,-1.688189999,0,1,44,5.792292931
0.016292772,0.68605688,1,0.198728937,1,1,44,6.037018631
0.016292772,-1.027141641,1,0.062629457,1,0,44,8.48626988
0.016292772,0.220245101,1,1.033188582,0,0,44,9.330274619
0.016292772,1.436196746,1,-0.589152902,0,0,44,7.165336785
-0.425784076,-1.537556315,1,-1.448333314,0,0,45,8.522493486
-0.425784076,-0.011104705,1,0.188444956,1,0,45,7.668031762
-0.425784076,-0.255746467,1,-0.205909103,0,1,45,5.113268717
-0.425784076,0.98697563,1,-1.142537015,1,0,45,9.521171502
-0.425784076,-1.875794663,1,-1.029427228,0,1,45,5.649031028
-0.425784076,-0.358858449,1,-0.580858957,0,0,45,4.076729167
-0.425784076,-0.378469942,1,1.24985733,1,1,45,5.601089671
-0.425784076,-0.812789345,1,0.412114838,1,0,45,6.080325861
0.456284391,1.024721859,1,0.022110639,0,0,46,9.56026132
0.456284391,-0.881049623,1,-0.007983606,0,1,46,2.394870232
0.456284391,0.552297469,1,-0.256537767,1,0,46,5.590883666
0.456284391,0.642593474,1,0.101239351,1,0,46,6.616146998
0.456284391,-0.964674792,1,1.174106048,1,0,46,3.3032478
0.456284391,-0.335617064,1,-0.168069371,1,1,46,4.88278483
0.456284391,-1.453603915,1,-1.175628451,0,1,46,8.867093087
0.456284391,1.253459722,1,1.357485315,0,0,46,9.357331597
0.114554716,1.226473426,1,-0.16635481,0,0,47,9.133581166
0.114554716,-0.72996099,1,-0.393010932,1,1,47,2.015982063
0.114554716,1.869048553,1,-0.230468132,1,1,47,7.034787005
0.114554716,0.444412136,1,-1.334054105,1,0,47,2.561081213
0.114554716,-1.178664571,1,1.549147502,1,1,47,2.056908061
0.114554716,1.949708204,1,1.699292505,0,1,47,2.81705484
0.114554716,1.575730299,1,-0.57731856,0,1,47,7.181971131
0.114554716,-0.963931922,1,-1.012302566,1,0,47,4.061895648
0.111659906,1.413259565,1,0.545060618,0,1,48,2.820733138
0.111659906,-1.128306585,1,-1.112041083,1,0,48,5.08104383
0.111659906,0.255045281,1,-0.063350427,1,0,48,6.287700369
0.111659906,-1.079352533,1,0.027736166,0,1,48,6.732730152
0.111659906,1.939322521,1,0.916557882,0,0,48,8.952414229
0.111659906,0.617494452,1,-0.364540574,0,1,48,6.928567697
0.111659906,-1.390043629,1,-0.454372514,1,0,48,9.57482116
0.111659906,1.035077432,1,-1.084739992,1,0,48,9.316729455
0.771202087,-0.068674665,1,1.109125776,1,1,49,8.296167996
0.771202087,0.96596042,1,-1.438603615,1,0,49,2.301587547
0.771202087,0.239063624,1,1.292101715,0,0,49,7.413987684
0.771202087,0.246021619,1,1.641012711,1,1,49,5.005186879
0.771202087,0.997957555,1,2.334988124,0,1,49,8.120400345
0.771202087,-1.947340076,1,-0.358036683,1,0,49,1.864050198
0.771202087,0.084571151,1,-1.016101157,1,0,49,4.792931759
0.771202087,-0.949357908,1,-0.424588662,1,1,49,2.618350619
0.078939647,0.374371253,1,1.712605023,0,0,50,9.222768392
0.078939647,-0.342597494,1,-1.320302219,1,0,50,6.310310821
0.078939647,0.039455374,1,-1.029710033,0,0,50,3.781539064
0.078939647,-0.168006261,1,0.277590208,1,1,50,5.026833048
0.078939647,-1.920058826,1,0.671156389,0,1,50,8.023967046
0.078939647,-0.093967957,1,0.35957622,1,1,50,3.453126122
0.078939647,1.617259787,1,0.421585714,1,0,50,2.892176315
0.078939647,1.080038638,1,0.110723868,0,0,50,9.829473306
0.400209934,-1.754543673,1,-1.404464723,1,1,51,5.027051007
0.400209934,1.345003086,1,0.84703646,0,0,51,4.545087249
0.400209934,-0.783427906,1,1.08422854,0,0,51,6.177809804
0.400209934,0.880450813,1,0.658292919,0,0,51,4.233939319
0.400209934,-1.373774628,1,0.599146286,1,0,51,3.162711432
0.400209934,-1.492673928,1,0.162034243,0,1,51,1.900133101
0.400209934,1.336802588,1,1.368334169,1,1,51,3.295900295
0.400209934,0.982369523,1,0.914563308,1,1,51,5.886967322
-0.21177771,-1.504182528,1,-0.264444158,1,0,52,6.008746316
-0.21177771,1.004482435,1,-0.110516997,1,0,52,5.149527068
-0.21177771,0.687585444,1,1.004325482,0,1,52,2.240208832
-0.21177771,-1.098568275,1,0.286538349,1,1,52,9.947936999
-0.21177771,-0.148459197,1,-0.935614917,0,0,52,6.416648573
-0.21177771,-0.587508656,1,0.397083233,0,1,52,3.121968365
-0.21177771,-1.002197256,1,0.046159356,1,1,52,2.522355869
-0.21177771,-1.598730139,1,-0.382168661,1,1,52,1.449803489
0.548753568,1.873557482,1,0.797341126,1,0,53,1.133236568
0.548753568,0.761343318,1,-0.099632084,0,1,53,3.135384111
0.548753568,1.966892841,1,1.079357361,0,1,53,7.322035277
